club_name,player_name,age,position,club_involved_name,fee,transfer_movement,transfer_period,fee_cleaned,league_name,year,season,country
SK Brann,Tore Pedersen,24,Centre-Back,Oldham Athletic,?,out,Winter,NA,Eliteserien,1993,1993/1994,Norway
SK Brann,Sten Haberg,29,Attack,Retired,-,out,Winter,NA,Eliteserien,1993,1993/1994,Norway
Tromsø IL,Jonny Hanssen,21,Defensive Midfield,FK Mjölner,?,in,Winter,NA,Eliteserien,1993,1993/1994,Norway
Tromsø IL,Per Egil Swift,21,Central Midfield,IK Start,?,in,Winter,NA,Eliteserien,1993,1993/1994,Norway
Tromsø IL,Stein Berg-Johansen,24,Midfield,Lyn 1896 FK,?,out,Winter,NA,Eliteserien,1993,1993/1994,Norway
Tromsø IL,Gary Ford,32,Right Winger,Harstad IL,?,out,Winter,NA,Eliteserien,1993,1993/1994,Norway
Tromsø IL,Trond Johansen,31,Midfield,Retired,-,out,Winter,NA,Eliteserien,1993,1993/1994,Norway
Sogndal IL,André Ulla,20,Goalkeeper,Hamarkameratene,?,in,Winter,NA,Eliteserien,1993,1993/1994,Norway
Sogndal IL,Rune André Vindheim,21,Defence,Unknown,?,out,Winter,NA,Eliteserien,1993,1993/1994,Norway
Strømsgodset IF,Kare Ingebrigtsen,28,Defensive Midfield,Rosenborg BK,?,in,Winter,NA,Eliteserien,1993,1993/1994,Norway
Strømsgodset IF,Thomas Röed,19,Midfield,Unknown,?,in,Winter,NA,Eliteserien,1993,1993/1994,Norway
Strømsgodset IF,Ousman Nyan,18,Central Midfield,Mjøndalen IF,?,in,Winter,NA,Eliteserien,1993,1993/1994,Norway
Strømsgodset IF,Pal Skistad,25,Centre-Back,Mjøndalen IF,?,in,Winter,NA,Eliteserien,1993,1993/1994,Norway
Strømsgodset IF,Ulf Camitz,33,Defence,Unknown,?,out,Winter,NA,Eliteserien,1993,1993/1994,Norway
Hamarkameratene,Petter Belsvik,26,Centre-Forward,IK Start,?,out,Winter,NA,Eliteserien,1993,1993/1994,Norway
Hamarkameratene,Stale Solbakken,25,Central Midfield,Lillestrøm SK,?,out,Winter,NA,Eliteserien,1993,1993/1994,Norway
Hamarkameratene,André Ulla,20,Goalkeeper,Sogndal IL,?,out,Winter,NA,Eliteserien,1993,1993/1994,Norway
Vålerenga Fotball,Patrick Karlsson,26,Attack,Lillestrøm SK,?,in,Summer,NA,Eliteserien,1994,1994/1995,Norway
Rosenborg BK,Chad Deering,23,Defensive Midfield,FC Schalke 04,?,in,Summer,NA,Eliteserien,1994,1994/1995,Norway
Rosenborg BK,Mini Jakobsen,28,Left Winger,Lierse SK (- 2018),?,in,Summer,NA,Eliteserien,1994,1994/1995,Norway
Viking FK,Erik Fuglestad,19,Central Midfield,Randaberg IL,?,in,Summer,NA,Eliteserien,1994,1994/1995,Norway
Viking FK,Göran Sörloth,32,Centre-Forward,Bursaspor,?,in,Summer,NA,Eliteserien,1994,1994/1995,Norway
Lillestrøm SK,Arne Sandstö,27,Attack,Tennis Borussia Berlin,?,in,Summer,NA,Eliteserien,1994,1994/1995,Norway
Lillestrøm SK,Kare Ingebrigtsen,28,Defensive Midfield,Strømsgodset IF,?,in,Summer,NA,Eliteserien,1994,1994/1995,Norway
Lillestrøm SK,Mons Ivar Mjelde,26,Centre-Forward,Austria Vienna,?,out,Summer,NA,Eliteserien,1994,1994/1995,Norway
Lillestrøm SK,Patrick Karlsson,26,Attack,Vålerenga Fotball,?,out,Summer,NA,Eliteserien,1994,1994/1995,Norway
Lillestrøm SK,Kent Karlsen,21,Centre-Back,Hamarkameratene,?,out,Summer,NA,Eliteserien,1994,1994/1995,Norway
Lillestrøm SK,Gunnar Halle,28,Right-Back,Oldham Athletic,"End of loanJun 30, 1994",out,Summer,NA,Eliteserien,1994,1994/1995,Norway
FK Bodø/Glimt,Örjan Berg,25,Central Midfield,FC Basel 1893,free transfer,in,Summer,0,Eliteserien,1994,1994/1995,Norway
SK Brann,Trevor Morley,34,Centre-Forward,West Ham United,loan transfer,in,Summer,NA,Eliteserien,1994,1994/1995,Norway
SK Brann,Tore Pedersen,25,Centre-Back,Sanfrecce Hiroshima,"End of loanMay 1, 1995",in,Summer,NA,Eliteserien,1994,1994/1995,Norway
SK Brann,Tore Pedersen,24,Centre-Back,Sanfrecce Hiroshima,loan transfer,out,Summer,NA,Eliteserien,1994,1994/1995,Norway
Stabæk Fotball,Paul Davis,32,Central Midfield,Brentford FC,"End of loanSep 1, 1994",out,Summer,NA,Eliteserien,1994,1994/1995,Norway
